t,ch1,ch1_marked
183.741,0.36042,3.0923447411623783e-06
183.742,0.36042,2.191556859543198e-06
183.743,0.35275,1.8942344013339607e-06
183.744,0.36553,2.401881829428021e-06
183.745,0.38087,1.7307693269685842e-05
183.746,0.36042,4.918398644804256e-06
183.747,0.36297,2.5025303784786956e-06
183.748,0.36042,0.0005577665870077908
183.749,0.36553,8.59415449667722e-05
183.75,0.35531,3.855779505101964e-05
183.751,0.35275,1.6770465663284995e-05
183.752,0.36553,4.197430462227203e-05
183.753,0.35275,6.295280036283657e-05
183.754,0.35531,0.00013284810120239854
183.755,0.36297,3.8025355024728924e-05
183.756,0.34764,0.0001462967338738963
183.757,0.35786,8.935692312661558e-05
183.758,0.36297,3.438279964029789e-05
183.759,0.34764,7.395054126391187e-05
183.76,0.35786,0.00014714134158566594
183.761,0.34764,1.2046228221151978e-05
183.762,0.35275,0.00016989152936730534
183.763,0.34252,0.0001670436904532835
183.764,0.34508,2.5593562895664945e-05
183.765,0.36042,2.665784995770082e-05
183.766,0.35275,3.136408395221224e-06
183.767,0.34764,0.00014470402675215155
183.768,0.34252,0.00046353827929124236
183.769,0.35531,2.7578947992878966e-05
183.77,0.35531,1.7112271962105297e-05
183.771,0.36297,0.00016721243446227163
183.772,0.36553,9.183525980915874e-05
183.773,0.35275,3.0987864647613605e-06
183.774,0.34764,7.248877409438137e-06
183.775,0.35019,5.444723865366541e-05
183.776,0.36809,2.4098756057355786e-06
183.777,0.36553,5.185508598515298e-06
183.778,0.36553,7.197517334134318e-06
183.779,0.37575,7.136167823773576e-06
183.78,0.38854,2.559927452239208e-06
183.781,0.40643,9.1069596237503e-06
183.782,0.40132,8.128143235808238e-06
183.783,0.39876,1.3634639799420256e-06
183.784,0.41154,1.7697489965939894e-05
183.785,0.41665,1.139408050221391e-05
183.786,0.44477,2.775596158244298e-06
183.787,0.43199,4.228180841892026e-06
183.788,0.43455,3.4860688629123615e-06
183.789,0.455,2.2329277271637693e-06
183.79,0.43966,2.390704366916907e-06
183.791,0.46778,4.92885556013789e-06
183.792,0.46011,5.561728812608635e-06
183.793,0.47544,2.2269172404776327e-05
183.794,0.47544,2.135853355866857e-05
183.795,0.49589,7.441412321895768e-07
183.796,0.49078,1.532367946310842e-06
183.797,0.48823,7.573860330012394e-06
183.798,0.49589,0.00019639731908682734
183.799,0.49845,9.806665275391424e-07
183.8,0.49845,6.942319714653422e-07
183.801,0.50612,7.063471230139839e-07
183.802,0.52146,4.295595772418892e-06
183.803,0.50612,6.271896381804254e-06
183.804,0.51634,5.534338015422691e-06
183.805,0.49845,5.892573426535819e-06
183.806,0.51379,2.442180402795202e-06
183.807,0.51379,6.744608072040137e-07
183.808,0.5419,6.896549962220888e-07
183.809,0.50356,2.819627752614906e-06
183.81,0.50612,9.51379206526326e-06
183.811,0.52401,8.875230378180277e-06
183.812,0.53424,4.683462520915782e-06
183.813,0.52657,3.401334879526985e-06
183.814,0.53168,1.0754029062809423e-06
183.815,0.50612,2.368682180531323e-05
183.816,0.52146,1.0449733963469043e-05
183.817,0.53935,9.045220394909848e-07
183.818,0.53679,6.524525815621018e-06
183.819,0.5189,5.101590431877412e-06
183.82,0.51123,5.805600267194677e-07
183.821,0.52401,7.166680916270707e-06
183.822,0.50867,3.297432385807042e-06
183.823,0.51634,1.1270544746366795e-05
183.824,0.53424,8.259757464657014e-07
183.825,0.53424,1.393817274220055e-05
183.826,0.52401,1.3787144780508243e-05
183.827,0.51379,4.083223302586703e-06
183.828,0.53424,1.3870520888303872e-05
183.829,0.5189,4.5977189984114375e-06
183.83,0.50612,3.661243454189389e-06
183.831,0.51379,5.690163106919499e-06
183.832,0.51123,7.19138324711821e-06
183.833,0.50867,9.997214874601923e-06
183.834,0.50867,1.4830467307547224e-06
183.835,0.50612,9.228547241946217e-06
183.836,0.48823,5.8099212765228e-06
183.837,0.50356,1.0932345503533725e-05
183.838,0.50101,1.5307203966585803e-06
183.839,0.50356,4.4713274292007554e-06
183.84,0.50612,2.5341335003759013e-06
183.841,0.51634,1.3761418813373893e-06
183.842,0.50356,2.6211937438347377e-06
183.843,0.50867,9.165099982055835e-06
183.844,0.5189,2.2596223061555065e-05
183.845,0.51634,5.604591024166439e-06
183.846,0.51123,6.568252047145506e-06
183.847,0.49845,5.24012239111471e-06
183.848,0.49078,2.744774292295915e-07
183.849,0.51379,2.171306732634548e-06
183.85,0.52657,5.096898348710965e-06
183.851,0.50612,2.5254254069295712e-05
183.852,0.50356,1.2393859833537135e-05
183.853,0.51379,1.3500150089384988e-05
183.854,0.52401,3.953421037294902e-05
183.855,0.52657,1.970285848074127e-05
183.856,0.49589,9.691253580967896e-06
183.857,0.52401,1.3530361684388481e-05
183.858,0.51379,6.923073215148179e-06
183.859,0.51379,6.6503043854027055e-06
183.86,0.51123,4.407127562444657e-05
183.861,0.51379,7.279462806764059e-06
183.862,0.5189,2.4494506760674994e-06
183.863,0.51123,1.6232705092988908e-05
183.864,0.50612,9.055689588421956e-06
183.865,0.52401,1.2718425068669603e-06
183.866,0.52146,7.3981736932182685e-06
183.867,0.51123,4.351572897576261e-06
183.868,0.51123,6.056734036974376e-06
183.869,0.50101,2.4270145786431385e-06
183.87,0.52146,7.378655936918221e-06
183.871,0.50867,8.764179256104399e-06
183.872,0.52657,6.214376753632678e-06
183.873,0.52657,1.3612577731692e-06
183.874,0.51123,1.0697294783312827e-05
183.875,0.49589,1.0549946637183893e-05
183.876,0.51634,5.122358743392397e-06
183.877,0.52912,2.1852727059012977e-06
183.878,0.5189,8.904945616450277e-07
183.879,0.53935,2.1572013793047518e-06
183.88,0.52146,8.315255968227575e-07
183.881,0.52146,4.539255769486772e-06
183.882,0.51634,1.865523472588393e-06
183.883,0.53168,4.568814347294392e-06
183.884,0.51123,6.956250899747829e-07
183.885,0.53168,2.8784366804757155e-05
183.886,0.53424,2.554084630901343e-06
183.887,0.51634,1.0419623322377447e-05
183.888,0.52401,1.0610405297484249e-05
183.889,0.53935,1.85731678357115e-05
183.89,0.53679,2.3563266950077377e-05
183.891,0.53424,1.2308605619182345e-05
183.892,0.52401,4.525238182395697e-06
183.893,0.53424,3.93863047065679e-06
183.894,0.54446,3.660678203232237e-06
183.895,0.53168,7.990315111783275e-07
183.896,0.53168,2.384074377914658e-06
183.897,0.54702,1.0268213372910395e-06
183.898,0.5419,0.00035196784301660955
183.899,0.54702,1.7676338757155463e-05
183.9,0.54702,2.0618546841433272e-05
183.901,0.56747,3.8869013224029914e-05
183.902,0.53679,5.208739094086923e-05
183.903,0.53935,1.975875966309104e-05
183.904,0.54446,2.8617761927307583e-05
183.905,0.54957,0.00011045812425436452
183.906,0.53424,6.049924922990613e-05
183.907,0.53935,3.819730045506731e-05
183.908,0.54957,0.000158934504725039
183.909,0.54702,1.6513333321199752e-05
183.91,0.52401,2.8129074053140357e-05
183.911,0.53935,4.636104677047115e-06
183.912,0.5189,1.4685960195492953e-05
183.913,0.53679,9.749634955369402e-06
183.914,0.5419,4.398070814204402e-06
183.915,0.51379,0.00015948877262417227
183.916,0.52401,1.6140797015395947e-05
183.917,0.53424,1.4528743122355081e-05
183.918,0.51379,3.074209962505847e-05
183.919,0.51123,1.5421614079969004e-05
183.92,0.53168,2.3711729227215983e-05
183.921,0.5189,3.68104811059311e-05
183.922,0.49845,5.26902949786745e-05
183.923,0.50867,2.1016645405325107e-05
183.924,0.50612,0.0012372196651995182
183.925,0.50356,0.0005414205952547491
183.926,0.52146,0.00017377430049236864
183.927,0.52146,0.00010281434515491128
183.928,0.52912,4.996205461793579e-05
183.929,0.50356,0.00036913048825226724
183.93,0.51123,0.0005124243907630444
183.931,0.52146,3.005889266205486e-05
183.932,0.50612,0.0008327143732458353
183.933,0.50356,0.0003328653983771801
183.934,0.50867,5.05500465806108e-05
183.935,0.52146,0.00022288870241027325
183.936,0.53679,4.631322735804133e-05
183.937,0.53935,0.0011063398560509086
183.938,0.53168,5.314866575645283e-05
183.939,0.5189,6.144049984868616e-05
183.94,0.53424,0.00014195418043527752
183.941,0.53424,4.9348094762535766e-05
183.942,0.54446,8.024687122087926e-05
183.943,0.53935,1.3632073205371853e-05
183.944,0.52912,0.00013441513874568045
183.945,0.52146,0.0001431755954399705
183.946,0.55213,0.00019002793123945594
183.947,0.53679,0.000274677702691406
183.948,0.54957,2.793358544295188e-05
183.949,0.52657,1.6429546576546272e-06
183.95,0.55213,7.72726252762368e-06
183.951,0.56235,1.7846448827185668e-05
183.952,0.53168,9.076241440197919e-06
183.953,0.56491,2.851235194611945e-06
183.954,0.54446,3.2387097235186957e-06
183.955,0.55213,1.0318757631466724e-05
183.956,0.55213,6.134830073278863e-06
183.957,0.54702,2.049542899840162e-06
183.958,0.53679,1.3107030554238008e-06
183.959,0.55469,2.1736000235250685e-06
183.96,0.55469,6.4261671468557324e-06
183.961,0.5419,2.5954634566005552e-06
183.962,0.52401,1.5962797988322563e-05
183.963,0.55469,6.910441243235255e-06
183.964,0.55469,6.174896043376066e-06
183.965,0.56235,3.766025201912271e-06
183.966,0.54957,7.615780077685486e-07
183.967,0.54702,2.2455508315033512e-06
183.968,0.55724,8.759066076891031e-06
183.969,0.54957,4.525825261225691e-06
183.97,0.5598,1.6152570196936722e-06
183.971,0.5419,4.321432697906857e-06
183.972,0.55724,3.838673819700489e-06
183.973,0.55469,2.7426287942944327e-06
183.974,0.57002,1.1869175295942114e-06
183.975,0.53424,7.270148216775851e-07
183.976,0.56747,2.2409589917060657e-07
183.977,0.54446,1.1585814263526117e-06
183.978,0.55724,8.280223937617848e-07
183.979,0.55213,3.9836223209022137e-07
183.98,0.55469,3.600654281399329e-06
183.981,0.55213,3.8429521964644664e-07
183.982,0.54957,7.872260425756394e-07
183.983,0.56747,3.271553623562795e-06
183.984,0.55724,6.894958346492785e-07
183.985,0.54957,2.7052008135797223e-06
183.986,0.54702,1.5633827388228383e-06
183.987,0.56491,1.447124873266148e-06
183.988,0.55213,7.360470704043109e-07
183.989,0.54702,2.5436241912757396e-07
183.99,0.53679,1.5205516774585703e-06
183.991,0.54446,5.646634235745296e-07
183.992,0.53935,2.344702636492002e-07
183.993,0.53679,1.3015416016060044e-06
183.994,0.52146,3.9645583456149325e-06
183.995,0.52401,2.865855321942945e-06
183.996,0.53679,3.0522878091687744e-07
183.997,0.52657,4.5162309447732696e-07
183.998,0.53679,0.17410144209861755
183.999,0.53424,0.3160500228404999
184.0,0.53168,0.48359885811805725
184.001,0.51634,0.32523155212402344
184.002,0.53935,0.7619025111198425
184.003,0.52912,0.3627634644508362
184.004,0.50101,0.2315395027399063
184.005,0.51123,0.6443521976470947
184.006,0.49589,0.2616468667984009
184.007,0.50612,0.5353829860687256
184.008,0.52146,0.3876517117023468
184.009,0.50612,0.42518502473831177
184.01,0.49845,0.40600308775901794
184.011,0.50101,0.3060571551322937
184.012,0.49589,0.48194992542266846
184.013,0.51379,0.6389812231063843
184.014,0.50101,0.20742107927799225
184.015,0.49845,0.615538477897644
184.016,0.50101,0.11750830709934235
184.017,0.48056,0.24673029780387878
184.018,0.48567,0.1696920096874237
184.019,0.48823,0.07277757674455643
184.02,0.49845,0.2752966582775116
184.021,0.49078,0.30187010765075684
184.022,0.478,0.4544171094894409
184.023,0.49334,0.3360983431339264
184.024,0.47033,0.29587259888648987
184.025,0.478,0.2816673517227173
184.026,0.478,0.603070855140686
184.027,0.478,0.02449105493724346
184.028,0.48823,0.31532976031303406
184.029,0.478,0.3812257647514343
184.03,0.47289,0.5454839468002319
184.031,0.48056,0.6818192005157471
184.032,0.46522,0.3914026916027069
184.033,0.47289,0.3423231840133667
184.034,0.46266,0.5003300905227661
184.035,0.45755,0.211217001080513
184.036,0.48056,0.2307797372341156
184.037,0.47033,0.23984244465827942
184.038,0.45755,0.16477255523204803
184.039,0.48311,0.4493310749530792
184.04,0.46266,0.6116247177124023
184.041,0.46522,8.97832287591882e-05
184.042,0.45755,3.833837354250136e-07
184.043,0.46266,9.002621368381369e-07
184.044,0.455,1.55257524170338e-07
184.045,0.45755,1.1605870753328418e-07
184.046,0.46778,2.455622620800568e-07
184.047,0.46011,1.0174483122682432e-07
184.048,0.46522,4.9798405399315016e-08
184.049,0.46011,8.163336673305821e-08
184.05,0.46522,2.6209508519059455e-07
184.051,0.46011,3.6174644719721982e-06
184.052,0.46011,1.1167048086235809e-07
184.053,0.47033,2.3691082162713428e-07
184.054,0.46011,1.4889589294853067e-07
184.055,0.455,1.154598052721667e-07
184.056,0.45244,2.4512617073924048e-06
184.057,0.45755,1.1904051433475615e-07
184.058,0.45755,2.3834122941934766e-07
184.059,0.46011,5.467324371011273e-08
184.06,0.46011,3.8957901438152476e-07
184.061,0.46778,6.211440251036038e-08
184.062,0.46778,5.9057946089069446e-08
184.063,0.46011,9.786104726572376e-08
184.064,0.44221,3.06405297578749e-07
184.065,0.455,5.833762273255161e-08
184.066,0.44477,1.2154234285688403e-09
184.067,0.46778,7.723777883938965e-08
184.068,0.478,7.101173338242006e-08
184.069,0.46522,4.107916851125992e-08
184.07,0.44988,5.985844708789045e-09
184.071,0.46266,7.0621619663313595e-09
184.072,0.46011,1.578422281767189e-09
184.073,0.44221,2.0305508385831672e-08
184.074,0.45755,3.042947227527293e-09
184.075,0.46778,5.5653408992384357e-08
184.076,0.45244,1.1110256714630395e-08
184.077,0.46778,7.089897113843335e-09
184.078,0.46522,5.237632993981833e-09
184.079,0.45755,1.2194642629026475e-08
184.08,0.44988,3.999383046959792e-09
184.081,0.45755,5.4310076436081545e-09
184.082,0.455,1.2323478237874497e-08
184.083,0.46266,5.2974020725571336e-09
184.084,0.46266,1.016941730824783e-08
184.085,0.45244,2.1562764018767666e-08
184.086,0.455,5.658923996065823e-09
184.087,0.44988,8.433572062926942e-09
184.088,0.44477,2.6815337506036485e-08
184.089,0.44733,2.4943112464370643e-08
184.09,0.46011,8.744190260756568e-09
184.091,0.50612,3.364885259315997e-08
184.092,0.42177,1.565667950842453e-08
184.093,0.42432,1.1423443169178427e-07
184.094,0.49078,3.274111861628626e-07
184.095,0.47033,1.6530212576526537e-07
184.096,0.455,1.1052663495547677e-07
184.097,0.46266,8.84053861227585e-08
184.098,0.46522,5.912269216423738e-07
184.099,0.45244,4.123868961869448e-07
184.1,0.46778,1.0989118237603179e-07
184.101,0.46778,9.883911644692489e-08
184.102,0.46011,3.15697207042831e-07
184.103,0.46266,8.628080081507505e-07
184.104,0.455,9.923297028535671e-08
184.105,0.46011,3.211939372249617e-07
184.106,0.44733,4.37244580098195e-07
184.107,0.478,1.877329793842364e-07
184.108,0.45244,9.150213742259439e-08
184.109,0.45755,1.0750844836593387e-07
184.11,0.46011,1.0432166419604982e-07
184.111,0.47544,1.7990821277180657e-07
184.112,0.48823,1.7433181653814245e-07
184.113,0.46522,5.23141068242694e-07
184.114,0.48311,5.05937180150795e-07
184.115,0.48056,7.761589131405344e-07
184.116,0.478,8.419996447628364e-06
184.117,0.48311,3.889133586199023e-05
184.118,0.49078,9.512411634204909e-05
184.119,0.46522,1.1439318768680096e-05
184.12,0.49589,7.727999218332116e-06
184.121,0.49078,1.8942952010547742e-05
184.122,0.478,9.868163942883257e-06
184.123,0.49334,1.519283887319034e-05
184.124,0.49589,1.634415821172297e-05
184.125,0.49845,1.390009856550023e-06
184.126,0.50612,3.6097015254199505e-05
184.127,0.50867,1.4842967175354715e-05
184.128,0.48823,1.5205419003905263e-05
184.129,0.49334,1.4721494153491221e-05
184.13,0.49078,8.564360541640781e-06
184.131,0.49845,1.2796172086382285e-05
184.132,0.49078,1.897026777442079e-05
184.133,0.48567,3.686398849822581e-05
184.134,0.50356,1.302957480220357e-05
184.135,0.50356,4.127084685023874e-05
184.136,0.50101,4.304047251935117e-05
184.137,0.51123,7.71149370848434e-06
184.138,0.51634,1.9780554794124328e-05
184.139,0.51379,1.4714756616740488e-05
184.14,0.51379,2.2289634216576815e-05
184.141,0.50867,5.469535580004958e-08
184.142,0.51379,3.796972458669501e-11
184.143,0.50101,3.2685028295009744e-11
184.144,0.49078,4.901655470401778e-11
184.145,0.50612,7.652953271097829e-11
184.146,0.52146,5.525902513348058e-10
184.147,0.51634,1.5801648184377015e-11
184.148,0.51123,4.2824171292421553e-11
184.149,0.52401,1.9510053295146434e-11
184.15,0.50612,5.88263812661971e-11
184.151,0.51123,4.1242474713154564e-11
184.152,0.51634,1.379941039908461e-11
184.153,0.52146,2.850773783702465e-11
184.154,0.50867,9.598638724128694e-12
184.155,0.52912,3.287279337627069e-10
184.156,0.51379,6.832300697423577e-11
184.157,0.50356,1.811954926378423e-11
184.158,0.52146,1.4664033876066185e-11
184.159,0.51634,1.072563773907298e-10
184.16,0.51634,3.8600823926149275e-12
184.161,0.50867,1.698612951683831e-11
184.162,0.51634,4.733652705923852e-11
184.163,0.50612,2.6861931082255985e-11
184.164,0.50101,1.64420324577641e-10
184.165,0.50867,1.5308745937581136e-10
184.166,0.50867,1.0317568197373839e-12
184.167,0.51379,1.5766514829818057e-11
184.168,0.5189,2.840239154977553e-11
184.169,0.50612,1.3187118064195147e-11
184.17,0.50612,2.2564040913497507e-11
184.171,0.51379,7.108233706504263e-12
184.172,0.50612,1.061206591351782e-11
184.173,0.49845,1.1293210290530542e-11
184.174,0.50356,3.068103410219791e-11
184.175,0.52146,9.618174312553407e-12
184.176,0.50867,2.611385586936965e-11
184.177,0.53168,9.837252540334518e-12
184.178,0.50867,1.6171005506881997e-11
184.179,0.5189,1.574208645382935e-11
184.18,0.50867,1.5792398638803107e-11
184.181,0.53679,4.835668671043791e-11
184.182,0.51379,8.49028000682317e-11
184.183,0.53935,2.5949707660455346e-11
184.184,0.52146,1.0977702254166832e-11
184.185,0.50101,2.6391559077021398e-11
184.186,0.51123,2.194047027392898e-11
184.187,0.51634,3.5572146356993573e-12
184.188,0.52657,4.720928509227562e-12
184.189,0.5419,2.0506658870989014e-11
184.19,0.53168,2.774820824502644e-11
184.191,0.50867,1.4075014591330426e-11
184.192,0.50101,3.808742832234202e-08
184.193,0.5189,4.200915526553217e-08
184.194,0.52657,9.962534619489816e-08
184.195,0.51379,2.018233580258766e-08
184.196,0.52912,5.10362561101374e-08
184.197,0.52401,1.494333332630049e-07
184.198,0.52146,1.5395199781664815e-08
184.199,0.53679,3.5486014127172893e-08
184.2,0.51379,2.0300032588238537e-07
184.201,0.52912,8.730163614245612e-08
184.202,0.51379,4.2081087059386846e-08
184.203,0.52912,5.608872655216146e-08
184.204,0.5189,8.330077605478436e-08
184.205,0.53679,1.9735354683803052e-08
184.206,0.52657,3.939664239283047e-08
184.207,0.51634,1.4499828182579222e-07
184.208,0.52657,4.323995383970214e-08
184.209,0.5419,3.9776281823833415e-08
184.21,0.53168,3.89637877518112e-09
184.211,0.5419,1.3783454733129474e-07
184.212,0.53679,2.1589063692317723e-07
184.213,0.50867,2.4816456445364565e-08
184.214,0.52146,7.60349205819466e-09
184.215,0.53679,3.621892119554104e-08
184.216,0.52146,2.7610255983745446e-06
184.217,0.54446,3.1767885957378894e-06
184.218,0.53168,8.048945346672554e-06
184.219,0.53679,6.788224709453061e-06
184.22,0.52912,5.2074765335419215e-06
184.221,0.52912,4.313029421609826e-06
184.222,0.5419,4.87689476358355e-06
184.223,0.53168,6.385962024069158e-06
184.224,0.52912,2.244443749077618e-06
184.225,0.52657,1.404322802045499e-06
184.226,0.52657,2.368806417507585e-05
184.227,0.53168,1.186896042781882e-06
184.228,0.53935,4.480569259612821e-06
184.229,0.53935,1.4909149285813328e-05
184.23,0.52146,1.0319516150048003e-05
184.231,0.53679,2.90183902507124e-06
184.232,0.54446,2.3731588498776546e-06
184.233,0.52657,1.1523145076353103e-05
184.234,0.53679,1.768106130839442e-06
184.235,0.53168,1.1309143701510038e-06
184.236,0.55213,5.611560027318774e-06
184.237,0.52146,7.907001418061554e-06
184.238,0.5419,1.2329799574217759e-05
184.239,0.53424,3.999346063210396e-06
184.24,0.54702,1.267352899958496e-06
184.241,0.54702,5.392035262730133e-08
184.242,0.53424,8.172024255209687e-13
184.243,0.55213,7.272485565146258e-12
184.244,0.55213,4.797349149876506e-12
184.245,0.54957,2.3511574631651655e-12
184.246,0.56747,2.178192522184208e-12
184.247,0.55213,6.696779242254536e-11
184.248,0.5598,5.272285212576389e-12
184.249,0.55213,2.1356524187998716e-11
184.25,0.55724,4.892537763812044e-12
184.251,0.55213,1.1195797761098802e-11
184.252,0.56491,2.7413739681070304e-11
184.253,0.56747,1.3751537235318079e-11
184.254,0.54957,1.1155148853247976e-11
184.255,0.56491,1.2631496543180631e-11
184.256,0.56491,6.899425475381804e-12
184.257,0.55213,6.4282611351995644e-12
184.258,0.5598,1.2376696022220468e-11
184.259,0.56747,2.6198317820691486e-11
184.26,0.5598,8.428043853092593e-12
184.261,0.57769,1.979647522298844e-11
184.262,0.54957,3.206507281916515e-11
184.263,0.55469,5.3093913814084015e-12
184.264,0.5598,7.36184724292599e-12
184.265,0.56491,2.563387436343989e-12
184.266,0.56747,5.562694944429014e-13
184.267,0.54957,5.2491765274720326e-12
184.268,0.56747,4.937799301385493e-12
184.269,0.55213,4.2340146688170377e-13
184.27,0.5828,1.0084336143911798e-11
184.271,0.55724,3.4202547478240364e-12
184.272,0.54957,8.267139685498581e-13
184.273,0.56235,1.460947465434237e-12
184.274,0.56491,9.30647269317686e-13
184.275,0.5598,2.1252929971460333e-12
184.276,0.53424,3.531963133421301e-12
184.277,0.54446,4.832974298540904e-12
184.278,0.55469,1.5238229515018853e-12
184.279,0.54957,6.9008201930564894e-12
184.28,0.55213,7.233115148497227e-12
184.281,0.53935,7.150397895311356e-13
184.282,0.52912,1.322128821354407e-12
184.283,0.53679,1.085682585499903e-11
184.284,0.53935,7.381390637606344e-12
184.285,0.5419,1.3451207378847863e-12
184.286,0.52657,7.259485981098157e-12
184.287,0.52146,1.1920996958666996e-12
184.288,0.53424,6.54151808675979e-13
184.289,0.53679,1.953779672769773e-11
184.29,0.52912,5.550337208067024e-13
184.291,0.53679,2.548669175012064e-12
184.292,0.53679,1.7026595688918178e-09
184.293,0.53935,1.0231181457598382e-09
184.294,0.51379,1.4087868649426127e-09
184.295,0.53168,9.810579015834264e-10
184.296,0.50356,1.5771833616895492e-08
184.297,0.5189,2.6913614448176304e-08
184.298,0.54957,2.7617515385713887e-08
184.299,0.5189,4.0255208944017795e-08
184.3,0.51379,8.435602438794376e-08
184.301,0.51123,1.591051734806115e-08
184.302,0.51634,3.605123310990166e-08
184.303,0.50612,1.859535636583587e-08
184.304,0.5189,5.4631317247810784e-09
184.305,0.52401,7.147892233660968e-08
184.306,0.52146,9.691757618668362e-09
184.307,0.52912,3.5889115679310635e-08
184.308,0.50356,2.4423419731078866e-08
184.309,0.50101,3.8348026976109395e-08
184.31,0.52912,9.117318455764689e-09
184.311,0.51634,5.568897876173651e-08
184.312,0.49078,1.0840663833278086e-07
184.313,0.48311,7.404403135069515e-08
184.314,0.50356,3.486309907430041e-08
184.315,0.50101,5.15711029436261e-09
184.316,0.50101,1.923818437887803e-08
184.317,0.50356,1.6647186962259752e-09
184.318,0.49078,5.94644611329187e-10
184.319,0.49589,5.709614031568222e-11
184.32,0.50101,3.137295978561383e-09
184.321,0.49334,1.7322953071996494e-09
184.322,0.49334,7.00057511959784e-10
184.323,0.50612,1.2582954123097068e-10
184.324,0.49589,2.2785265341163097e-10
184.325,0.49078,8.576019755457409e-11
184.326,0.478,1.237585312008349e-10
184.327,0.48567,1.296009632945072e-09
184.328,0.48056,1.1000452770915103e-09
184.329,0.48056,9.367661091275181e-10
184.33,0.47033,3.05758390828359e-10
184.331,0.47289,3.052113894952413e-09
184.332,0.48567,2.2888135831067302e-11
184.333,0.45755,2.364602125215498e-10
184.334,0.48823,3.686848881745419e-10
184.335,0.51634,1.1310698211364212e-10
184.336,0.46778,6.682938646918046e-10
184.337,0.46778,7.232805465662295e-10
184.338,0.47289,4.466630121324755e-10
184.339,0.48056,3.293707750984254e-09
184.34,0.47289,1.1782774755886294e-10
184.341,0.47033,1.7850043665390558e-10
184.342,0.47289,9.975256731742377e-12
184.343,0.46011,2.3118304146030333e-11
184.344,0.455,9.79381853394301e-12
184.345,0.46266,8.244594243422831e-12
184.346,0.48567,6.93442612359485e-12
184.347,0.44988,6.764223296068517e-12
184.348,0.44477,4.1280961288192586e-11
184.349,0.455,8.288331826422635e-12
184.35,0.45755,9.56483156566712e-11
184.351,0.44733,6.539091490509463e-11
184.352,0.46266,4.0040505633331946e-11
184.353,0.44221,3.75430415922029e-11
184.354,0.44733,5.63458758817692e-11
184.355,0.44221,7.282775077444015e-11
184.356,0.42688,1.5278585341338413e-10
184.357,0.41921,1.1318337933552414e-10
184.358,0.43455,3.611374047030047e-11
184.359,0.42432,6.19862564055218e-11
184.36,0.42432,4.197241512682304e-11
184.361,0.42432,7.138712537768654e-11
184.362,0.42943,4.82288211103854e-12
184.363,0.41921,3.382576163613038e-11
184.364,0.42943,2.226062945087648e-10
184.365,0.42688,6.154553255921513e-11
184.366,0.41154,3.423761274490289e-11
184.367,0.40898,2.362492146357198e-10
184.368,0.42432,5.086933652087566e-10
184.369,0.40132,2.0712542792011845e-09
184.37,0.40898,2.3714899488602725e-10
184.371,0.39876,1.6469173247379842e-11
184.372,0.4141,3.822333005665257e-10
184.373,0.41154,3.7027669125277995e-11
184.374,0.39109,2.1831193797172688e-10
184.375,0.40643,1.186033909972295e-10
184.376,0.40387,1.376324609836388e-10
184.377,0.39365,1.452413744829073e-10
184.378,0.41154,4.7641866146586054e-11
184.379,0.39365,2.7174736419444123e-11
184.38,0.3732,4.5020123046191074e-11
184.381,0.36553,1.8152419845041123e-10
184.382,0.41154,2.6138785580442914e-10
184.383,0.40643,5.367216740492786e-11
184.384,0.3962,7.816423203133027e-11
184.385,0.38854,1.7294157772518304e-10
184.386,0.39109,2.884762914656669e-11
184.387,0.38854,2.10739301009788e-10
184.388,0.39109,4.590105726065552e-11
184.389,0.40387,5.046949663745082e-11
184.39,0.40387,7.113173938755324e-11
184.391,0.40387,9.813062168406717e-11
184.392,0.39876,6.038280986331301e-10
184.393,0.3962,5.68542657397586e-10
184.394,0.37575,2.624280570628912e-09
184.395,0.4141,6.314490264003325e-09
184.396,0.37575,5.1162745151600575e-09
184.397,0.39365,4.566541367267973e-09
184.398,0.39365,2.171691049213109e-09
184.399,0.40387,1.0558113494596455e-08
184.4,0.38854,3.834632167354357e-09
184.401,0.41665,1.0422795959641462e-08
184.402,0.38342,4.1671084360928035e-09
184.403,0.36553,7.70517605275245e-09
184.404,0.38598,3.979150786648233e-09
184.405,0.3962,6.677793873421933e-09
184.406,0.40132,2.139943777734743e-09
184.407,0.40898,5.321473928177056e-09
184.408,0.39109,1.6158729465587385e-08
184.409,0.36553,3.5592847780208103e-08
184.41,0.38854,7.56084439501592e-09
184.411,0.40387,5.973230354783254e-09
184.412,0.39876,1.2748956557118163e-08
184.413,0.38854,3.1822611212817264e-09
184.414,0.40643,3.3737264093502972e-09
184.415,0.37831,1.2302669993857762e-08
184.416,0.39365,4.991732582837471e-10
184.417,0.40898,3.2763314283812406e-10
184.418,0.41665,6.942347807736837e-10
184.419,0.37831,6.119826312378507e-10
184.42,0.38598,1.8363461862236363e-09
184.421,0.3962,2.5594830699304794e-09
184.422,0.38342,2.3415231559242855e-11
184.423,0.39876,1.5826850940925397e-09
184.424,0.3962,4.320099833421409e-10
184.425,0.38342,9.109996090828076e-10
184.426,0.38598,2.5696771377425875e-09
184.427,0.39876,7.466670060018998e-10
184.428,0.37575,1.4201366749233557e-09
184.429,0.38598,3.831274464349832e-10
184.43,0.3732,4.927019556233425e-11
184.431,0.3732,9.191994942980841e-10
184.432,0.39109,7.768226062410122e-10
184.433,0.40132,2.1562247820572367e-10
